"subject_id","itemA","itemB","domain_itemA","domain_itemB","trial_type_order","freesort_distance","causal_distance"
"subj_10","experience pain","reach for something","bio","action","causation_second",0.3,0.18
"subj_10","hear something","reach for something","mind","action","causation_second",0.23,0.18
"subj_10","get tired","kick something","bio","action","causation_second",0.36,0.22
"subj_10","sit down","kick something","action","action","causation_second",0.01,0.42
"subj_10","choose what to do","kick something","mind","action","causation_second",1,0.12
"subj_10","take a walk","kick something","action","action","causation_second",0.2,0.2
"subj_10","feel scared","kick something","bio","action","causation_second",0.53,0.24
"subj_10","get sick","kick something","bio","action","causation_second",0.57,0.21
"subj_10","think about something","kick something","mind","action","causation_second",0.68,0.17
"subj_10","remember something","kick something","mind","action","causation_second",0.86,0.23
"subj_10","jump up and down","kick something","action","action","causation_second",0.05,0.6
"subj_10","reach for something","kick something","action","action","causation_second",0.18,0.77
"subj_10","see something","kick something","mind","action","causation_second",0.45,0.31
"subj_10","become hungry","kick something","bio","action","causation_second",0.09,0.22
"subj_10","experience pain","kick something","bio","action","causation_second",0.4,0.14
"subj_10","hear something","kick something","mind","action","causation_second",0.31,0.2
"subj_10","get tired","see something","bio","mind","causation_second",0.05,0.15
"subj_10","sit down","see something","action","mind","causation_second",0.29,0.3
"subj_10","choose what to do","see something","mind","mind","causation_second",0.56,0.24
"subj_10","take a walk","see something","action","mind","causation_second",0.09,0.11
"subj_10","feel scared","see something","bio","mind","causation_second",0.86,0.15
"subj_10","get sick","see something","bio","mind","causation_second",0.77,0.05
"subj_10","think about something","see something","mind","mind","causation_second",0.34,0.25
"subj_10","remember something","see something","mind","mind","causation_second",0.52,0.22
"subj_10","jump up and down","see something","action","mind","causation_second",0.41,0.24
"subj_10","reach for something","see something","action","mind","causation_second",0.21,0.38
"subj_10","kick something","see something","action","mind","causation_second",0.45,0.27
"subj_10","become hungry","see something","bio","mind","causation_second",0.24,0.17
"subj_10","experience pain","see something","bio","mind","causation_second",0.67,0.24
"subj_10","hear something","see something","mind","mind","causation_second",0.08,0.1
"subj_10","get tired","become hungry","bio","bio","causation_second",0.22,0.76
"subj_10","sit down","become hungry","action","bio","causation_second",0.02,0.7
"subj_10","choose what to do","become hungry","mind","bio","causation_second",0.89,0.78
"subj_10","take a walk","become hungry","action","bio","causation_second",0.03,0.14
"subj_10","feel scared","become hungry","bio","bio","causation_second",0.71,0.93
"subj_10","get sick","become hungry","bio","bio","causation_second",0.7,0.75
"subj_10","think about something","become hungry","mind","bio","causation_second",0.59,0.3
"subj_10","remember something","become hungry","mind","bio","causation_second",0.79,0.18
"subj_10","jump up and down","become hungry","action","bio","causation_second",0.18,0.4
"subj_10","reach for something","become hungry","action","bio","causation_second",0.14,0.93
"subj_10","kick something","become hungry","action","bio","causation_second",0.09,0.31
"subj_10","see something","become hungry","mind","bio","causation_second",0.24,0.09
"subj_10","experience pain","become hungry","bio","bio","causation_second",0.54,0.97
"subj_10","hear something","become hungry","mind","bio","causation_second",0.06,0.17
"subj_10","get tired","experience pain","bio","bio","causation_second",0.46,0.23
"subj_10","sit down","experience pain","action","bio","causation_second",0.36,0.23
"subj_10","choose what to do","experience pain","mind","bio","causation_second",0.81,0.18
"subj_10","take a walk","experience pain","action","bio","causation_second",0.48,0.23
"subj_10","feel scared","experience pain","bio","bio","causation_second",0.04,0.24
"subj_10","get sick","experience pain","bio","bio","causation_second",0.01,0.08
"subj_10","think about something","experience pain","mind","bio","causation_second",0.51,0.32
"subj_10","remember something","experience pain","mind","bio","causation_second",0.62,0.26
"subj_10","jump up and down","experience pain","action","bio","causation_second",0.2,0.14
"subj_10","reach for something","experience pain","action","bio","causation_second",0.3,0.17
"subj_10","kick something","experience pain","action","bio","causation_second",0.4,0.14
"subj_10","see something","experience pain","mind","bio","causation_second",0.67,0.61
"subj_10","become hungry","experience pain","bio","bio","causation_second",0.54,0.11
"subj_10","hear something","experience pain","mind","bio","causation_second",0.69,0.71
"subj_10","get tired","hear something","bio","mind","causation_second",0.18,0.17
"subj_10","sit down","hear something","action","mind","causation_second",0.2,0.21
"subj_10","choose what to do","hear something","mind","mind","causation_second",0.8,0.14
"subj_10","take a walk","hear something","action","mind","causation_second",0.04,0.1
"subj_10","feel scared","hear something","bio","mind","causation_second",0.87,0.23
"subj_10","get sick","hear something","bio","mind","causation_second",0.82,0.29
"subj_10","think about something","hear something","mind","mind","causation_second",0.55,0.21
"subj_10","remember something","hear something","mind","mind","causation_second",0.74,0.67
"subj_10","jump up and down","hear something","action","mind","causation_second",0.36,0.25
"subj_10","reach for something","hear something","action","mind","causation_second",0.23,0.82
"subj_10","kick something","hear something","action","mind","causation_second",0.31,0.24
"subj_10","see something","hear something","mind","mind","causation_second",0.08,0.77
"subj_10","become hungry","hear something","bio","mind","causation_second",0.06,0.74
"subj_10","experience pain","hear something","bio","mind","causation_second",0.69,0.77
"subj_100","experience pain","get sick","bio","bio","causation_first",0.01,0.04
"subj_100","choose what to do","get sick","mind","bio","causation_first",0.38,0.97
"subj_100","remember something","get sick","mind","bio","causation_first",0.46,0.13
"subj_100","sit down","get sick","action","bio","causation_first",0.83,0.88
"subj_100","jump up and down","get sick","action","bio","causation_first",1,0
"subj_100","think about something","get sick","mind","bio","causation_first",0.66,0.25
"subj_100","kick something","get sick","action","bio","causation_first",0.68,0.9
"subj_100","feel scared","get sick","bio","bio","causation_first",0.05,0
"subj_100","see something","get sick","mind","bio","causation_first",0.49,0.06
"subj_100","get tired","get sick","bio","bio","causation_first",0,0.5
"subj_100","hear something","get sick","mind","bio","causation_first",0.65,0.92
"subj_100","reach for something","get sick","action","bio","causation_first",0.77,1
"subj_100","take a walk","get sick","action","bio","causation_first",0.86,0.4
"subj_100","become hungry","get sick","bio","bio","causation_first",0.17,0.26
"subj_100","get sick","experience pain","bio","bio","causation_first",0.01,0
"subj_100","choose what to do","experience pain","mind","bio","causation_first",0.21,0.42
"subj_100","remember something","experience pain","mind","bio","causation_first",0.45,0.37
"subj_100","sit down","experience pain","action","bio","causation_first",0.64,0.89
"subj_100","jump up and down","experience pain","action","bio","causation_first",0.81,0.5
"subj_100","think about something","experience pain","mind","bio","causation_first",0.57,0.43
"subj_100","kick something","experience pain","action","bio","causation_first",0.49,0
"subj_100","feel scared","experience pain","bio","bio","causation_first",0.04,0.27
"subj_100","see something","experience pain","mind","bio","causation_first",0.42,0.79
"subj_100","get tired","experience pain","bio","bio","causation_first",0.03,0.41
"subj_100","hear something","experience pain","mind","bio","causation_first",0.61,0.71
"subj_100","reach for something","experience pain","action","bio","causation_first",0.57,0.24
"subj_100","take a walk","experience pain","action","bio","causation_first",0.67,0.74
"subj_100","become hungry","experience pain","bio","bio","causation_first",0.02,0.1
"subj_100","get sick","choose what to do","bio","mind","causation_first",0.38,0.5
"subj_100","experience pain","choose what to do","bio","mind","causation_first",0.21,0.02
"subj_100","remember something","choose what to do","mind","mind","causation_first",0.38,0.13
"subj_100","sit down","choose what to do","action","mind","causation_first",0.28,0.7
"subj_100","jump up and down","choose what to do","action","mind","causation_first",0.47,0.93
"subj_100","think about something","choose what to do","mind","mind","causation_first",0.29,0.01
"subj_100","kick something","choose what to do","action","mind","causation_first",0.2,0.91
"subj_100","feel scared","choose what to do","bio","mind","causation_first",0.41,0
"subj_100","see something","choose what to do","mind","mind","causation_first",0.23,0.07
"subj_100","get tired","choose what to do","bio","mind","causation_first",0.27,0.42
"subj_100","hear something","choose what to do","mind","mind","causation_first",0.42,0.25
"subj_100","reach for something","choose what to do","action","mind","causation_first",0.37,0.92
"subj_100","take a walk","choose what to do","action","mind","causation_first",0.39,0.3
"subj_100","become hungry","choose what to do","bio","mind","causation_first",0.28,0.28
"subj_100","get sick","remember something","bio","mind","causation_first",0.46,0.74
"subj_100","experience pain","remember something","bio","mind","causation_first",0.45,0.39
"subj_100","choose what to do","remember something","mind","mind","causation_first",0.38,0.77
"subj_100","sit down","remember something","action","mind","causation_first",0.76,0.86
"subj_100","jump up and down","remember something","action","mind","causation_first",0.94,0.96
"subj_100","think about something","remember something","mind","mind","causation_first",0.16,0
"subj_100","kick something","remember something","action","mind","causation_first",0.74,1
"subj_100","feel scared","remember something","bio","mind","causation_first",0.65,0.24
"subj_100","see something","remember something","mind","mind","causation_first",0.01,0
"subj_100","get tired","remember something","bio","mind","causation_first",0.28,0.91
"subj_100","hear something","remember something","mind","mind","causation_first",0.04,0.1
"subj_100","reach for something","remember something","action","mind","causation_first",0.93,0.95
"subj_100","take a walk","remember something","action","mind","causation_first",0.92,0.15
"subj_100","become hungry","remember something","bio","mind","causation_first",0.65,0.5
"subj_100","get sick","sit down","bio","action","causation_first",0.83,0
"subj_100","experience pain","sit down","bio","action","causation_first",0.64,0
"subj_100","choose what to do","sit down","mind","action","causation_first",0.28,0.89
"subj_100","remember something","sit down","mind","action","causation_first",0.76,0.34
"subj_100","jump up and down","sit down","action","action","causation_first",0.01,1
"subj_100","think about something","sit down","mind","action","causation_first",0.51,0.14
"subj_100","kick something","sit down","action","action","causation_first",0.02,0.5
"subj_100","feel scared","sit down","bio","action","causation_first",0.8,0.26
"subj_100","see something","sit down","mind","action","causation_first",0.57,0.14
"subj_100","get tired","sit down","bio","action","causation_first",0.73,0
"subj_100","hear something","sit down","mind","action","causation_first",0.7,0.5
"subj_100","reach for something","sit down","action","action","causation_first",0.19,0.98
"subj_100","take a walk","sit down","action","action","causation_first",0.05,0.25
"subj_100","become hungry","sit down","bio","action","causation_first",0.62,0.45
"subj_100","get sick","jump up and down","bio","action","causation_first",1,0.72
"subj_100","experience pain","jump up and down","bio","action","causation_first",0.81,0.07
"subj_100","choose what to do","jump up and down","mind","action","causation_first",0.47,0.26
"subj_100","remember something","jump up and down","mind","action","causation_first",0.94,0.41
"subj_100","sit down","jump up and down","action","action","causation_first",0.01,1
"subj_100","think about something","jump up and down","mind","action","causation_first",0.68,0.42
"subj_100","kick something","jump up and down","action","action","causation_first",0.14,0.15
"subj_100","feel scared","jump up and down","bio","action","causation_first",0.95,0.1
"subj_100","see something","jump up and down","mind","action","causation_first",0.76,0.77
"subj_100","get tired","jump up and down","bio","action","causation_first",0.91,0.97
"subj_100","hear something","jump up and down","mind","action","causation_first",0.88,0.49
"subj_100","reach for something","jump up and down","action","action","causation_first",0.22,0.24
"subj_100","take a walk","jump up and down","action","action","causation_first",0.03,0.93
"subj_100","become hungry","jump up and down","bio","action","causation_first",0.76,0.75
"subj_100","get sick","think about something","bio","mind","causation_first",0.66,0.25
"subj_100","experience pain","think about something","bio","mind","causation_first",0.57,0.21
"subj_100","choose what to do","think about something","mind","mind","causation_first",0.29,0.08
"subj_100","remember something","think about something","mind","mind","causation_first",0.16,0
"subj_100","sit down","think about something","action","mind","causation_first",0.51,0.41
"subj_100","jump up and down","think about something","action","mind","causation_first",0.68,0.98
"subj_100","kick something","think about something","action","mind","causation_first",0.56,0.93
"subj_100","feel scared","think about something","bio","mind","causation_first",0.79,0.08
"subj_100","see something","think about something","mind","mind","causation_first",0.01,0.03
"subj_100","get tired","think about something","bio","mind","causation_first",0.48,0.24
"subj_100","hear something","think about something","mind","mind","causation_first",0.02,0
"subj_100","reach for something","think about something","action","mind","causation_first",0.78,0.98
"subj_100","take a walk","think about something","action","mind","causation_first",0.72,0.08
"subj_100","become hungry","think about something","bio","mind","causation_first",0.72,0.18
"subj_100","get sick","kick something","bio","action","causation_first",0.68,0.77
"subj_100","experience pain","kick something","bio","action","causation_first",0.49,0.1
"subj_100","choose what to do","kick something","mind","action","causation_first",0.2,0.46
"subj_100","remember something","kick something","mind","action","causation_first",0.74,0.09
"subj_100","sit down","kick something","action","action","causation_first",0.02,0.89
"subj_100","jump up and down","kick something","action","action","causation_first",0.14,1
"subj_100","think about something","kick something","mind","action","causation_first",0.56,0.08
"subj_100","feel scared","kick something","bio","action","causation_first",0.62,0
"subj_100","see something","kick something","mind","action","causation_first",0.57,0.31
"subj_100","get tired","kick something","bio","action","causation_first",0.61,0.95
"subj_100","hear something","kick something","mind","action","causation_first",0.73,0.43
"subj_100","reach for something","kick something","action","action","causation_first",0.04,0.5
"subj_100","take a walk","kick something","action","action","causation_first",0.01,0.51
"subj_100","become hungry","kick something","bio","action","causation_first",0.44,0.38
"subj_100","get sick","feel scared","bio","bio","causation_first",0.05,0.12
"subj_100","experience pain","feel scared","bio","bio","causation_first",0.04,0
"subj_100","choose what to do","feel scared","mind","bio","causation_first",0.41,0.2
"subj_100","remember something","feel scared","mind","bio","causation_first",0.65,0.08
"subj_100","sit down","feel scared","action","bio","causation_first",0.8,1
"subj_100","jump up and down","feel scared","action","bio","causation_first",0.95,0.5
"subj_100","think about something","feel scared","mind","bio","causation_first",0.79,0.07
"subj_100","kick something","feel scared","action","bio","causation_first",0.62,0.88
"subj_100","see something","feel scared","mind","bio","causation_first",0.64,0
"subj_100","get tired","feel scared","bio","bio","causation_first",0.19,0.83
"subj_100","hear something","feel scared","mind","bio","causation_first",0.82,0
"subj_100","reach for something","feel scared","action","bio","causation_first",0.65,0.79
"subj_100","take a walk","feel scared","action","bio","causation_first",0.78,0.27
"subj_100","become hungry","feel scared","bio","bio","causation_first",0.01,0.36
"subj_100","get sick","see something","bio","mind","causation_first",0.49,0.01
"subj_100","experience pain","see something","bio","mind","causation_first",0.42,0.15
"subj_100","choose what to do","see something","mind","mind","causation_first",0.23,0.37
"subj_100","remember something","see something","mind","mind","causation_first",0.01,0.43
"subj_100","sit down","see something","action","mind","causation_first",0.57,1
"subj_100","jump up and down","see something","action","mind","causation_first",0.76,0.88
"subj_100","think about something","see something","mind","mind","causation_first",0.01,0.5
"subj_100","kick something","see something","action","mind","causation_first",0.57,1
"subj_100","feel scared","see something","bio","mind","causation_first",0.64,0.11
"subj_100","get tired","see something","bio","mind","causation_first",0.3,0.19
"subj_100","hear something","see something","mind","mind","causation_first",0.01,0.38
"subj_100","reach for something","see something","action","mind","causation_first",0.77,1
"subj_100","take a walk","see something","action","mind","causation_first",0.75,0.12
"subj_100","become hungry","see something","bio","mind","causation_first",0.59,0.06
"subj_100","get sick","get tired","bio","bio","causation_first",0,0
"subj_100","experience pain","get tired","bio","bio","causation_first",0.03,0.02
"subj_100","choose what to do","get tired","mind","bio","causation_first",0.27,1
"subj_100","remember something","get tired","mind","bio","causation_first",0.28,0.4
"subj_100","sit down","get tired","action","bio","causation_first",0.73,0.89
"subj_100","jump up and down","get tired","action","bio","causation_first",0.91,0.08
"subj_100","think about something","get tired","mind","bio","causation_first",0.48,0.49
"subj_100","kick something","get tired","action","bio","causation_first",0.61,0.33
"subj_100","feel scared","get tired","bio","bio","causation_first",0.19,0.73
"subj_100","see something","get tired","mind","bio","causation_first",0.3,0.73
"subj_100","hear something","get tired","mind","bio","causation_first",0.47,0.38
"subj_100","reach for something","get tired","action","bio","causation_first",0.74,0.34
"subj_100","take a walk","get tired","action","bio","causation_first",0.8,0
"subj_100","become hungry","get tired","bio","bio","causation_first",0.23,0.21
"subj_100","get sick","hear something","bio","mind","causation_first",0.65,0.5
"subj_100","experience pain","hear something","bio","mind","causation_first",0.61,0.16
"subj_100","choose what to do","hear something","mind","mind","causation_first",0.42,0.95
"subj_100","remember something","hear something","mind","mind","causation_first",0.04,0.9
"subj_100","sit down","hear something","action","mind","causation_first",0.7,1
"subj_100","jump up and down","hear something","action","mind","causation_first",0.88,0.76
"subj_100","think about something","hear something","mind","mind","causation_first",0.02,0.79
"subj_100","kick something","hear something","action","mind","causation_first",0.73,0.23
"subj_100","feel scared","hear something","bio","mind","causation_first",0.82,0
"subj_100","see something","hear something","mind","mind","causation_first",0.01,0.5
"subj_100","get tired","hear something","bio","mind","causation_first",0.47,0.08
"subj_100","reach for something","hear something","action","mind","causation_first",0.95,1
"subj_100","take a walk","hear something","action","mind","causation_first",0.9,0.88
"subj_100","become hungry","hear something","bio","mind","causation_first",0.78,0.76
"subj_100","get sick","reach for something","bio","action","causation_first",0.77,0
"subj_100","experience pain","reach for something","bio","action","causation_first",0.57,0.11
"subj_100","choose what to do","reach for something","mind","action","causation_first",0.37,0.5
"subj_100","remember something","reach for something","mind","action","causation_first",0.93,0.77
"subj_100","sit down","reach for something","action","action","causation_first",0.19,0.84
"subj_100","jump up and down","reach for something","action","action","causation_first",0.22,0.38
"subj_100","think about something","reach for something","mind","action","causation_first",0.78,0.76
"subj_100","kick something","reach for something","action","action","causation_first",0.04,0.72
"subj_100","feel scared","reach for something","bio","action","causation_first",0.65,0
"subj_100","see something","reach for something","mind","action","causation_first",0.77,0.12
"subj_100","get tired","reach for something","bio","action","causation_first",0.74,0.49
"subj_100","hear something","reach for something","mind","action","causation_first",0.95,0.24
"subj_100","take a walk","reach for something","action","action","causation_first",0,0.92
"subj_100","become hungry","reach for something","bio","action","causation_first",0.46,0.13
"subj_100","get sick","take a walk","bio","action","causation_first",0.86,0.98
"subj_100","experience pain","take a walk","bio","action","causation_first",0.67,0.91
"subj_100","choose what to do","take a walk","mind","action","causation_first",0.39,0.95
"subj_100","remember something","take a walk","mind","action","causation_first",0.92,0.39
"subj_100","sit down","take a walk","action","action","causation_first",0.05,1
"subj_100","jump up and down","take a walk","action","action","causation_first",0.03,1
"subj_100","think about something","take a walk","mind","action","causation_first",0.72,0
"subj_100","kick something","take a walk","action","action","causation_first",0.01,0.93
"subj_100","feel scared","take a walk","bio","action","causation_first",0.78,0.08
"subj_100","see something","take a walk","mind","action","causation_first",0.75,0.15
"subj_100","get tired","take a walk","bio","action","causation_first",0.8,0.9
"subj_100","hear something","take a walk","mind","action","causation_first",0.9,0.08
"subj_100","reach for something","take a walk","action","action","causation_first",0,0.91
"subj_100","become hungry","take a walk","bio","action","causation_first",0.59,0.88
"subj_100","get sick","become hungry","bio","bio","causation_first",0.17,0.62
"subj_100","experience pain","become hungry","bio","bio","causation_first",0.02,0.95
"subj_100","choose what to do","become hungry","mind","bio","causation_first",0.28,0.85
"subj_100","remember something","become hungry","mind","bio","causation_first",0.65,0.31
"subj_100","sit down","become hungry","action","bio","causation_first",0.62,1
"subj_100","jump up and down","become hungry","action","bio","causation_first",0.76,0.3
"subj_100","think about something","become hungry","mind","bio","causation_first",0.72,0.04
"subj_100","kick something","become hungry","action","bio","causation_first",0.44,1
"subj_100","feel scared","become hungry","bio","bio","causation_first",0.01,0.97
"subj_100","see something","become hungry","mind","bio","causation_first",0.59,0
"subj_100","get tired","become hungry","bio","bio","causation_first",0.23,0.98
"subj_100","hear something","become hungry","mind","bio","causation_first",0.78,0.63
"subj_100","reach for something","become hungry","action","bio","causation_first",0.46,1
"subj_100","take a walk","become hungry","action","bio","causation_first",0.59,0.26
"subj_101","jump up and down","kick something","action","action","causation_second",0.07,0.43
"subj_101","experience pain","kick something","bio","action","causation_second",0.65,0.74
"subj_101","choose what to do","kick something","mind","action","causation_second",0.05,0
"subj_101","get sick","kick something","bio","action","causation_second",0.75,0.76
"subj_101","sit down","kick something","action","action","causation_second",0.05,0.81
"subj_101","see something","kick something","mind","action","causation_second",0.88,0
"subj_101","remember something","kick something","mind","action","causation_second",0.96,0.26
"subj_101","take a walk","kick something","action","action","causation_second",0.03,0.24
"subj_101","hear something","kick something","mind","action","causation_second",0.74,0.26
"subj_101","become hungry","kick something","bio","action","causation_second",0.81,0.76
"subj_101","get tired","kick something","bio","action","causation_second",0.9,0.6
"subj_101","feel scared","kick something","bio","action","causation_second",0.47,0.03
"subj_101","think about something","kick something","mind","action","causation_second",0.76,0.08
"subj_101","reach for something","kick something","action","action","causation_second",0,0.87
"subj_101","kick something","jump up and down","action","action","causation_second",0.07,0.77
"subj_101","experience pain","jump up and down","bio","action","causation_second",0.63,1
"subj_101","choose what to do","jump up and down","mind","action","causation_second",0.02,0.28
"subj_101","get sick","jump up and down","bio","action","causation_second",0.82,1
"subj_101","sit down","jump up and down","action","action","causation_second",0.07,0.91
"subj_101","see something","jump up and down","mind","action","causation_second",0.84,0.73
"subj_101","remember something","jump up and down","mind","action","causation_second",0.94,0.88
"subj_101","take a walk","jump up and down","action","action","causation_second",0.12,0.98
"subj_101","hear something","jump up and down","mind","action","causation_second",0.72,0.48
"subj_101","become hungry","jump up and down","bio","action","causation_second",0.88,0.76
"subj_101","get tired","jump up and down","bio","action","causation_second",0.96,0.45
"subj_101","feel scared","jump up and down","bio","action","causation_second",0.51,0.28
"subj_101","think about something","jump up and down","mind","action","causation_second",0.72,0.26
"subj_101","reach for something","jump up and down","action","action","causation_second",0.09,1
"subj_101","kick something","experience pain","action","bio","causation_second",0.65,0.36
"subj_101","jump up and down","experience pain","action","bio","causation_second",0.63,0.24
"subj_101","choose what to do","experience pain","mind","bio","causation_second",0.61,0.5
"subj_101","get sick","experience pain","bio","bio","causation_second",0.75,0.08
"subj_101","sit down","experience pain","action","bio","causation_second",0.58,0.36
"subj_101","see something","experience pain","mind","bio","causation_second",0.25,0
"subj_101","remember something","experience pain","mind","bio","causation_second",0.3,0
"subj_101","take a walk","experience pain","action","bio","causation_second",0.69,0
"subj_101","hear something","experience pain","mind","bio","causation_second",0.08,0
"subj_101","become hungry","experience pain","bio","bio","causation_second",0.77,0.31
"subj_101","get tired","experience pain","bio","bio","causation_second",0.74,0.5
"subj_101","feel scared","experience pain","bio","bio","causation_second",0.39,0
"subj_101","think about something","experience pain","mind","bio","causation_second",0.16,0
"subj_101","reach for something","experience pain","action","bio","causation_second",0.66,0.33
"subj_101","kick something","choose what to do","action","mind","causation_second",0.05,0.5
"subj_101","jump up and down","choose what to do","action","mind","causation_second",0.02,0.68
"subj_101","experience pain","choose what to do","bio","mind","causation_second",0.61,0
"subj_101","get sick","choose what to do","bio","mind","causation_second",0.79,0.13
"subj_101","sit down","choose what to do","action","mind","causation_second",0.04,0.63
"subj_101","see something","choose what to do","mind","mind","causation_second",0.83,0.25
"subj_101","remember something","choose what to do","mind","mind","causation_second",0.92,0.14
"subj_101","take a walk","choose what to do","action","mind","causation_second",0.1,0.36
"subj_101","hear something","choose what to do","mind","mind","causation_second",0.71,0.37
"subj_101","become hungry","choose what to do","bio","mind","causation_second",0.84,0.14
"subj_101","get tired","choose what to do","bio","mind","causation_second",0.93,0.24
"subj_101","feel scared","choose what to do","bio","mind","causation_second",0.47,0.75
"subj_101","think about something","choose what to do","mind","mind","causation_second",0.71,0.06
"subj_101","reach for something","choose what to do","action","mind","causation_second",0.07,0.7
"subj_101","kick something","get sick","action","bio","causation_second",0.75,0.5
"subj_101","jump up and down","get sick","action","bio","causation_second",0.82,0.25
"subj_101","experience pain","get sick","bio","bio","causation_second",0.75,0.2
"subj_101","choose what to do","get sick","mind","bio","causation_second",0.79,0
"subj_101","sit down","get sick","action","bio","causation_second",0.74,0.5
"subj_101","see something","get sick","mind","bio","causation_second",0.98,0.47
"subj_101","remember something","get sick","mind","bio","causation_second",0.94,0.03
"subj_101","take a walk","get sick","action","bio","causation_second",0.75,0.38
"subj_101","hear something","get sick","mind","bio","causation_second",0.78,0.44
"subj_101","become hungry","get sick","bio","bio","causation_second",0.05,0.05
"subj_101","get tired","get sick","bio","bio","causation_second",0.19,0
"subj_101","feel scared","get sick","bio","bio","causation_second",0.39,0
"subj_101","think about something","get sick","mind","bio","causation_second",0.92,0.26
"subj_101","reach for something","get sick","action","bio","causation_second",0.75,0.2
"subj_101","kick something","sit down","action","action","causation_second",0.05,0.5
"subj_101","jump up and down","sit down","action","action","causation_second",0.07,0.53
"subj_101","experience pain","sit down","bio","action","causation_second",0.58,0
"subj_101","choose what to do","sit down","mind","action","causation_second",0.04,0.5
"subj_101","get sick","sit down","bio","action","causation_second",0.74,0.07
"subj_101","see something","sit down","mind","action","causation_second",0.81,0.22
"subj_101","remember something","sit down","mind","action","causation_second",0.89,0.24
"subj_101","take a walk","sit down","action","action","causation_second",0.1,0.73
"subj_101","hear something","sit down","mind","action","causation_second",0.67,0.25
"subj_101","become hungry","sit down","bio","action","causation_second",0.79,0.27
"subj_101","get tired","sit down","bio","action","causation_second",0.87,0.15
"subj_101","feel scared","sit down","bio","action","causation_second",0.42,0.24
"subj_101","think about something","sit down","mind","action","causation_second",0.69,0.27
"subj_101","reach for something","sit down","action","action","causation_second",0.07,0.99
"subj_101","kick something","see something","action","mind","causation_second",0.88,0
"subj_101","jump up and down","see something","action","mind","causation_second",0.84,0
"subj_101","experience pain","see something","bio","mind","causation_second",0.25,0.24
"subj_101","choose what to do","see something","mind","mind","causation_second",0.83,0.38
"subj_101","get sick","see something","bio","mind","causation_second",0.98,0.5
"subj_101","sit down","see something","action","mind","causation_second",0.81,0
"subj_101","remember something","see something","mind","mind","causation_second",0.14,0.28
"subj_101","take a walk","see something","action","mind","causation_second",0.92,0
"subj_101","hear something","see something","mind","mind","causation_second",0.18,0.5
"subj_101","become hungry","see something","bio","mind","causation_second",0.99,0.32
"subj_101","get tired","see something","bio","mind","causation_second",0.94,0.59
"subj_101","feel scared","see something","bio","mind","causation_second",0.65,0.28
"subj_101","think about something","see something","mind","mind","causation_second",0.11,0.26
"subj_101","reach for something","see something","action","mind","causation_second",0.89,0
"subj_101","kick something","remember something","action","mind","causation_second",0.96,0.27
"subj_101","jump up and down","remember something","action","mind","causation_second",0.94,0.4
"subj_101","experience pain","remember something","bio","mind","causation_second",0.3,0.2
"subj_101","choose what to do","remember something","mind","mind","causation_second",0.92,0.43
"subj_101","get sick","remember something","bio","mind","causation_second",0.94,0.27
"subj_101","sit down","remember something","action","mind","causation_second",0.89,0.43
"subj_101","see something","remember something","mind","mind","causation_second",0.14,0
"subj_101","take a walk","remember something","action","mind","causation_second",1,0.27
"subj_101","hear something","remember something","mind","mind","causation_second",0.2,0
"subj_101","become hungry","remember something","bio","mind","causation_second",0.94,0.28
"subj_101","get tired","remember something","bio","mind","causation_second",0.87,0.5
"subj_101","feel scared","remember something","bio","mind","causation_second",0.65,0
"subj_101","think about something","remember something","mind","mind","causation_second",0.23,0
"subj_101","reach for something","remember something","action","mind","causation_second",0.97,0.26
"subj_101","kick something","take a walk","action","action","causation_second",0.03,0.62
"subj_101","jump up and down","take a walk","action","action","causation_second",0.12,0.49
"subj_101","experience pain","take a walk","bio","action","causation_second",0.69,0.89
"subj_101","choose what to do","take a walk","mind","action","causation_second",0.1,0.16
"subj_101","get sick","take a walk","bio","action","causation_second",0.75,0.96
"subj_101","sit down","take a walk","action","action","causation_second",0.1,0.71
"subj_101","see something","take a walk","mind","action","causation_second",0.92,0.29
"subj_101","remember something","take a walk","mind","action","causation_second",1,0.26
"subj_101","hear something","take a walk","mind","action","causation_second",0.78,0.26
"subj_101","become hungry","take a walk","bio","action","causation_second",0.8,0.4
"subj_101","get tired","take a walk","bio","action","causation_second",0.9,0.34
"subj_101","feel scared","take a walk","bio","action","causation_second",0.48,0.74
"subj_101","think about something","take a walk","mind","action","causation_second",0.8,0.22
"subj_101","reach for something","take a walk","action","action","causation_second",0.02,0.78
"subj_101","kick something","hear something","action","mind","causation_second",0.74,0
"subj_101","jump up and down","hear something","action","mind","causation_second",0.72,0.5
"subj_101","experience pain","hear something","bio","mind","causation_second",0.08,0.24
"subj_101","choose what to do","hear something","mind","mind","causation_second",0.71,0.27
"subj_101","get sick","hear something","bio","mind","causation_second",0.78,0.36
"subj_101","sit down","hear something","action","mind","causation_second",0.67,0.15
"subj_101","see something","hear something","mind","mind","causation_second",0.18,0.26
"subj_101","remember something","hear something","mind","mind","causation_second",0.2,0
"subj_101","take a walk","hear something","action","mind","causation_second",0.78,0
"subj_101","become hungry","hear something","bio","mind","causation_second",0.8,0.27
"subj_101","get tired","hear something","bio","mind","causation_second",0.76,0.25
"subj_101","feel scared","hear something","bio","mind","causation_second",0.45,0.3
"subj_101","think about something","hear something","mind","mind","causation_second",0.14,0.3
"subj_101","reach for something","hear something","action","mind","causation_second",0.75,0
"subj_101","kick something","become hungry","action","bio","causation_second",0.81,0.5
